Platform,color,model,posted_date,price,release_date,storage,title,description
중고나라,화이트,iPhone 16,2026-03-22,700000,2018,256GB,아이폰 16e 256기가 화이트 (카메라 무음) 팝니다.,"구성 : 풀박스 (케이블 미사용), 애플 정품 케이스 2종 등 케이스 다수 (사용감 O)  - 2025년 3월 미국 애플 공홈 구매 - esim만 지원 (유심 X) - 배터리 성능 98% - 카메라 무음 - 사설 수리 X, 자가 수리 X, 리퍼 X - 확정 기변 완료 (한국정보통신진흥협회 문의)  항상 케이스 착용하여 스크래치, 찍힘 없습니다. 궁금하신 점 있으면 편하게 문의주세요."
중고나라,화이트,iPhone 16,2026-03-23,835000,2018,256GB,아이폰 16 화이트 256GB 새상품급 SS+급 97% 최종가격,케이스티파이 케이스에 착용했고 여학생 공기계로 써서 잘 사용도 안 했고 깨끗함  기능 기스 까짐 파손 이상 하나도 없음  배터리 성능 97%   박스 충전기 없음  최근 구매한 화이트 케이스 필요 하시면 드림 (맥세이프 스티커 직접 사서 붙었고 떼어짐)  네고 정중히 거절XXX  만약에라도 문제 있을시 환불보장 드림
중고나라,화이트,iPhone 16,2026-03-22,730000,2018,256GB,아이폰16 256 화이트 (가격 제시 가능),"하자: 사진속 테두리찍힘 두곳 이외 이상X, 나머지 외관 깨끗  액정필름 부착,카메라 필름 부착  구성품: 박스+기기단품+맥세이프 젤리 케이스  직거래및 택배거래 협의 (직거래시 노원구나 양천구 근처 대환영)  가격제안도 받으나 시세에 어느정도 맞고 무리하지않는 선에서 진행합니다  찔러보기 (또는 간보기) 하면 신고하고 차단합니다."
중고나라,화이트,iPhone 16,2026-03-23,730000,2018,256GB,아이폰16 화이트 256기가 팝니다,<<<아이폰 16 화이트>>> ??용량은 256GB ??배터리 성능 90% ??3사 통신사 다 사용가능 ??필름X ??실리콘 케이스 덤  ??박스에 담아서 드립니다 ??액정에 생활기스 0(자세히 빛 비추고 보지 않는 이상 잘 안 보여요) ??외관 새 상품 수준
중고나라,화이트,iPhone 16,2026-03-09,800000,2024,128GB,아이폰16 128GB 화이트 자급제,아이폰16 128GB 화이트 자급제  보증기간 10월 16일까지 남아 있습니다  한번 장착 해본 정품 케이스 포함  수원 금곡동 직거래  010-3224-4163
중고나라,화이트,iPhone 16,2026-03-23,620000,2024,128GB,아이폰16 128기가 화이트,아이폰16 128기가 화이트입니다  배터리성능 90%  항상 필름과 케이스 씌우고 사용했어요   파주 직거래 가능합니다
중고나라,화이트,iPhone 16,2026-03-23,740000,2024,128GB,아이폰 16 128g 화이트 풀박스 민트급 75만,"화이트 색상 아이폰 16 128GB 풀박스 판매합니다. 배터리 성능 최대치는 97%입니다. 2025년 7월에 처음 사용해서 사이클 수는 217입니다  실사용하던 제품이고 케이스 및 필름 모두 착용하고 사용하여 보시다시피 거의 새제품이라 해도 무방합니다   이번에 후면손상으로 강남 프리스비 방문 부품교체하면서 모든 점검 다 끝냈습니다 서류참고   전자기기이다 보니 직거래 선호하구요 월, 수, 금요일 지역은 2호선 7호선 사당,총신대부터 강남,고속터미널 라인에서 가능합니다.  이외 서울 경기지역은 비용지불하시면 당일퀵가능합니다.   택배거래는 뽁뽁이로 둘러 파손걱정 없이 보내드립니다  상품배송 주중에 가능합니다. (우체국)  편택은 언제나 가능  @@@@필독@@@@  모든 제품 직접 일주일간 검수하고 상품 저렴하게 판매하는 만큼 상품 결제후 교환 및 환불은 기능이상이 있을경우에만 가능 합니다. 본인과실로 인한 환불은 불가 합니다. 신중하게 구매 결정 부탁드립니다"
중고나라,화이트,iPhone 16,2026-03-23,620000,2024,128GB,아이폰16e 128 화이트 풀박스,"아이폰16e 128 화이트 새상품급(풀박스,충전기 포함)팝니다.  베터리 성능 100퍼센트 사이클4n회 모서리 , 카메라 , 뒷판 전부다 깨끗합니다.  상태정말 깨끗한데 액정에 잘보이지도 않는 작은기스가 있어요.  구매하시면 파란색 실리콘 케이스랑 투명 애플 케이스 같이 드립니다.(사진에 있음)  안전거래 안한다는 사기꾼들 많은데 그런사람들관 다르게 안전하게 안전거래도 가능하고 직거래도 가능합니다. 어쭙잖은 사기꾼들한테 당하시지 마시고 안전하게 구매하십셔"
중고나라,화이트,iPhone 16,2026-03-23,700000,2024,128GB,아이폰 16 128 화이트 상태 최상 풀박(배터리100/26.08),상시 케이스 필름 씌우고 사용해 잔기스 하나 없이 상태 깨끗합니다 보시고 기스있음 네고 환불 다 해드릴게요  배터리 성능 상태 100퍼 보증기간은 26.08까지에요 LGU 공시로 개통해서 기기만 바꾸는 거라 선약 가입은 어렵습니다
중고나라,화이트,iPhone 16,2026-03-23,750000,2024,128GB,아이폰16 화이트 128기가 신품급(충전싸이클12회),올해 6월까지 에플케어 남았구요  보름정도 회선유지할때 통화발생 실사용있었구요  거의 사용안해서 충전싸이클도 12회밖에 안됍니다  당연히 배터리수명은 100% 이구요  미루기만 하다가 이제야 판매하네요  정상해지 공기계입니다    풀박 그대로 충전케이블도 미사용입니다  필름붙어있고 케이스같이 드리구요    택포 75만원입니다  경산 진량 하양 직거래 가능합니다  O1O-45O3-6OOO
중고나라,화이트,iPhone 16,2026-03-15,680000,2024,128GB,아이폰16 128GB 판매합니다! (배터리100%),안녕하세요 ??  정말 좋은 상품을 판매합니다!!  ??상품 정보??  ?? 상품정보 : 아이폰16  ?? 색상 : 화이트  ?? 외관 상태 : 액정에 기스와 외관에 사용감 있지만 케이스 사용시 깨끗합니다ㅎㅎ (사진 참고)  ?? 배터리 성능 : 100%  ?? 저장공간 : 128GB  ????????  아이폰16 128GB 화이트 색상 판매합니다. 사용감있지만 필름과 케이스 사용하시면 깔끔합다 배터리 성능도 100% 여서 좋습니다. 문의 없으시면 바로 안전결제해주시면 됩니다!  ????????  직거래는 용인중앙시장에서 가능합니다 ????  택배거래 안전거래 직거래 모두 환영입니다 ??  카드결제도 가능합니다 ??  구매하시면 절대 후회 없으시게 노력하겠습니다??  읽어주셔서 감사합니다.
중고나라,화이트,iPhone 16,2026-03-21,800000,2024,128GB,아이폰16e 128GB 미개봉 화이트 자급제폰,"아이폰 16e 128GB 자급제폰 화이트 미개봉 판매합니다 택포가격  정가990,000원 할인받아서 92만원에 구입했고 카드영수증내역있습니다. 애플케어가입가능합니다  안전거래가능합니다"
중고나라,화이트,iPhone 16,2026-03-23,730000,2024,128GB,아이폰16 128gb 자급제,"아이폰17로 갈아타서 판매해요^^ 자급제이고요^^ 아이폰16일반 화이트 128GB 통신할인 가능할거에요!(일렉트로마트에서 구입한 자급제이며, 영수증도 있어요^^)  ?배터리 성능 92% ?구성품 핸드폰+박스+초기구성품 정품충전선(사용감 있음) +강화필름 3매+케이스4개 (필름 새로 붙여서 보내드릴게요!^^) 위쪽 카메라테투리 살짝 생활 기스 있음 다른 부분은 상태 최상!  꼭 구매 원하시는 분들만 연락주세요?? *중고거래 특성상 반품음 어렵습니다. 핸드폰 떨군적도 없고 기능에 전혀 문제가 없어요~ 카메라쪽은 툭튀라 생활기스에요! 핸드폰 필름,케이스 빼고 사용한 적 없음!"
중고나라,화이트,iPhone 16,2026-03-22,590000,2024,128GB,아이폰16e 128기가 s급 풀박스 판매 합니다.,"아이폰16e 판매 합니다. 색상은 화이트이고 기스 하나 없는 새 제품과 같은 상태입니다. 배터리 사이클은 93이고 총 효율은 100퍼센트 입니다. os버전은 18.7.1 입니다. 구성품은 박스채 모두 다 있고, 추가로 강화유리필름과 후면필름도 드립니다. 사진과 같이 최초 개통은 2025년 7월에 했고 리퍼기간이 2026년 7월까지 입니다. 각종 기능에 이상 없고 유심 넣으셔서 바로 사용 가능 하십니다."
중고나라,화이트,iPhone 16,2026-03-21,650000,2024,128GB,급처 아이폰16 128 화이트 자급제 풀박스 판매,- 약 4개월 사용 / 생활기스 : 액정 및 카메라 약간 존재 - 풀박스 + 투명 케이스 1개 - 배터리 효율 : 91% - 쿨거 시 택포
중고나라,화이트,iPhone 16,2026-03-23,570000,2024,128GB,아이폰16e 128기가 화이트 판매합니다,"아이폰 16e 128기가 화이트 판매합니다  - 배터리 성능 상태 100%입니다 - 사이클 수 227회입니다 - 제조일은 24년 11월입니다 - 실 사용은 대략 8개월 정도 입니다 -박스, 미사용 케이블 있음, 유심핀은 분실했습니다  상태는 s급이며 스크래치 있다면 바로 네고 해드리겠습니다..!  17로 바꾸게되어 판매합니다. 직거래이며 하남시청역 입니다."
중고나라,화이트,iPhone 16,2026-03-16,540000,2024,128GB,아이폰16e 128gb 화이트 마지막가격,아이폰16e 128기가 화이트입니다.  항상 케이스와 필름 씌우고 사용해서 기스 찍힘 없습니다.  배터리성능 100%입니다.  26.02.26까지 제한보증 가능합니다.  분당 정자동 직거래 가능합니다.  연락주세요
중고나라,화이트,iPhone 16,2026-03-22,750000,2024,128GB,아이폰16 화이트 128GB,아이폰 16 128 풀박 연락주세요
중고나라,화이트,iPhone 16,2026-03-23,880000,2024,128GB,아이폰 16 128 화이트,결제창입니다. 아이폰 16 128 화이트
중고나라,화이트,iPhone 16,2020-09-05,670000,2024,128GB,아이폰 16e 화이트 128기가 판매합니다 (애케플 27.08.31),"아이폰 16e 화이트 128기가 판매합니다 (애케플 27.08.31)  저는 두번째 구매자로, 비상용으로 쿠팡 자급제로 구매한 제품을  구매해서 알뜰폰용 서브로 임시 사용 후 판매합니다.  제품 상태는 새제품 컨디션과 다를바 없는 상태로 기스, 찍힘 없이 테두리, 액정, 후면 모두 깨끗합니다.  전 사용자분이 기기 구매시 애플케어플러스 구매하셔서 적용시켜 놓아서, 27년 8월 31일까지 약 1년 6개월 동안 기간이 남아있습니다.  애플케어플러스는 전 구매자가 적용하신 부분이라 양도 처리는 따로 어려우니 참고 부탁드립니다.  구성품은 박스와 본체가 전부이며, 사용하던 케이스 및 미사용 케이스 등은 같이 드리겠습니다.   배터리 사이클은 61로, 100% 입니다. 또한 선택약정 적용도 가능합니다.  직거래 선호하며, 네고는 정중히 사양합니다."
중고나라,화이트,iPhone 16,2026-03-14,430000,2024,128GB,아이폰16 화이트 128gb 팝니다,사이드 흠집 많고 잔기스 많습니다 액정 뒷판은 케이스 없 이 보호필름 해서 기스 없습니다 배터리 성능은 96퍼이고 사이드 흠집과 배터리 성능 감안해서 싸게 판매합니다 안 전결제 하실거면 물어봐주시고 결제 부탁드리겠습니다 감사합니다
중고나라,화이트,iPhone 16,2026-03-22,780000,2024,128GB,아이폰16 화이트 S급 128G 배터리효율 100,"풀박스 + 맥세이프 케이스 3종 구성이고 강화유리 부착된 상태입니다. 기기 일체 기스 찍힘 없는 외관상태 s급이고 기능도 전혀 문제없습니다 깔끔하게 해지되어 선약 문제없어요  최초통화일 25년 6월 배터리 효율 100퍼 사이클 186  직거래 부산 망미역 2번출구,  출근전 미리 말씀주시면 센텀 문화콘텐츠콤플렉스에서 평일 주간에도 가능합니다"
중고나라,화이트,iPhone 16,2026-03-23,750000,2024,128GB,아이폰16 128 화이트 애캐플(27/04) 팝니다,스마트폰 화이트 색상 판매합니다. 사용감은 있지만 전체적으로 깔끔한 상태예요. 실사용에 문제없고 정상 작동합니다. 풀박스 입니다 애캐플(27/04) 까지 입니다
중고나라,화이트,iPhone 16,2026-03-22,600000,2024,128GB,아이폰16e 128gb 화이트 깨끗한 제품 판매,아이폰16e 128GB 화이트 색상이에요. 박스와 함께 판매하며 상태 양호합니다! 기스 하나 없고 깨끗합니다 모셔 두고 사용해서 신품 그대로 유지중  택배비 별도 이며 내고 사절이에요  25년 7월말일쯤 개통하였어요  안전구매 해주세요 문의주세요 쪽지 주시면 감사드리겠습니다
중고나라,화이트,iPhone 16,2026-03-22,570000,2024,128GB,아이폰 16e 화이트 128gb,"아이폰 16e 화이트 128gb 팝니다   skt에서 2025.07.11경 개통하였으며 현재 정상해지 상태입니다.   배터리 사이클은 89회, 배터리 성능은 100%이고, 강화유리와 측후면 필름을 부착하고 케이스를 씌워 사용하여서 기기 상태는 깨끗합니다.   사용하고 남은 강화유리 3장과 측후면필름 1장, 미사용 케이스 1개도 같이 드립니다."
중고나라,화이트,iPhone 16,2026-03-23,750000,2024,128GB,아이폰 16 128gb 화이트,아이폰 16 화이트 128gb 입니다.  작년 6월 15일 부터 금월 초까지 사용한 제품입니다. 외관 흠집 없지만 액정 하단부에 흠집 있습니다.  박스 풀 제품입니다.
중고나라,화이트,iPhone 16,2026-03-22,700000,2024,128GB,아이폰16 128기가 화이트,"배터리효율 92%  첫 사용 24년 9월 정상해지 완료 뒷판, 카메라 깨끗 풀박스  3번째 사진에 보이는 것처럼 액정에 생활기스 있습니다. 필름 벗긴 상태에서 찍은 사진이에요. 저는 필름 끼고 썼는데 딱히 신경쓰이지도 않고 문제 없이 썼습니다. 테두리도 찍힘 몇군데 있습니다. 벗겨지진 않았어요.   17프로 선물받아서 판매합니다. 쿨거시 네고 가능"
중고나라,화이트,iPhone 16,2026-03-23,650000,2024,128GB,[팝니다] 아이폰16 화이트 S급(128GB),- 아이폰16 화이트 128GB - 상태 S급 - 배터리효율 89% - 초기화 완료 - 정품박스 및 투명케이스(신품) 포함(충전케이블 미포함)  상태 깨끗한 아이폰16 입니다. 직거래는 파주 운정 가능하고 그 외는 택배 거래(반값 택배-CU) 하겠습니다.
중고나라,화이트,iPhone 16,2026-03-22,700000,2024,128GB,아이폰 16 화이트 128gb,"아이폰 16 화이트 128gb 팝니다  배터리성능 98%이고 수리이력 없습니다  상태는 액정필름과 케이스 사용해서 사진과 같이 좋아요  측면 카메라 버튼 쪽 미세 기스만 있는데 사진 확인 바랍니다   Kt사용하다가 정상해지된 공기계이고  공장초기화 했고 판매를위헤 액정필름 제거후 보관중입니다  원하시면 사용하던 링케 투명 맥세이프케이스, c타입 충전기 함께 드릴게요  금액은 70만원 입니다 직거래는 충남 공주에서 하고 택배거래도 가능합니다  010-7532-7474"
중고나라,화이트,iPhone 16,2026-03-22,570000,2024,128GB,아이폰 16 128GB 화이트,배터리 성능 88%   이사 오면서 박스를 버려서 휴대폰+정품 충전 선만 있어요  외관 상태 좋지만 찍힘 하나랑 첫 번째 카메라에 기스 있습니다 사진 찍는데에 문제는 없어요 다만 0.5배줌 하면 마지막 사진처럼 오른쪽 상단에 작은 멍이 생겨서 비교적 저렴하게 판매합니다 (어두운 곳에서는 안 보여요)  조마공원에서 직거래만 합니다 연락 주세요
중고나라,화이트,iPhone 16,2026-03-23,570000,2024,128GB,아이폰 16e 128기가,"아이폰 16e 128GB 화이트 색상 판매합니다 배터리 성능 최대치 100%이며, 사이클 수는 177회입니다 개통일은 2025년 7월로 상태 매우 좋고 정상해지 되었습니다. 구성품은 박스, 충전 케이블, 유심핀 모두 포함되어 있습니다 외관상 특별한 흠집 없으며 케이스 껴서 깨끗하게 사용했습니다. 구로디지털단지역 근처나 여의도역에서 직거래 할께요 #아이폰16e"
중고나라,화이트,iPhone 16,2026-03-23,590000,2024,128GB,아이폰16E 128g 흰색 풀박스,"25년 7월 최초사용 배터리 100퍼센트  싸이클 11회  사실상 거의 미사용인 제품입니다 정상해지되었으며  확정기변, 통신3사 선택약정할인 다 가능합니다~"
중고나라,화이트,iPhone 16,2026-03-03,750000,2024,16GB,아이폰16e 화이트 예약받습니다. 자급제,애지중지 하여 썻던 아이폰 팝니다. 곧 사진 올릴예정이고 예약받습니다
중고나라,화이트,iPhone 16,2026-02-28,900000,2024,256GB,아이폰 16 256GB 화이트,"아이폰16 256GB 화이트 색상입니다.  박스와 함께 판매하며 상태 양호해요. 본사 충전선도 함께 드려요!  배터리 성능도 100%로 S급이에요! 25년 9월에 구매하고 안전하게 사용해서 사용감, 기스 없구요 작동도 잘 됩니다!  직거래는 천안에서 가능하고 택배거래시 편택으로 보내드립니다!"
중고나라,화이트,iPhone 16,2026-03-23,800000,2024,256GB,아이폰16e 256 화이트팝니다,애지중지 사용해온 아이폰 팝니다... 외장기스 하자 하나도 없는 초s급 입니다. 케이스 5만원주고 산거고 카메라 보호캡 씌워놓았습니다. 업자에게 넘기기전 판매합니다. 가격후려치기 안됩니다
중고나라,화이트,iPhone 16,2026-03-23,600000,2024,256GB,아이폰 16e 256 풀박스,아이폰 16e 화이트 256기가 풀박스 입니다.  배터리 성능 100%이고 전체적으로 깨끗한 상태입니다. 실제 사용은 9개월정도이며 그동안 보관만 했습니다. 애플케어 27.03.01 까지입니다.
중고나라,화이트,iPhone 16,2026-03-23,830000,2024,256GB,아이폰16 화이트 256GB,25년도 5월에 구매 배터리 98퍼  충전단자부분 하자 외엔 완전 멀쩡합니다 가린건 회사 보안 관련 스티커라서 떼면 멀쩡해요
중고나라,화이트,iPhone 16,2020-09-05,830000,2024,256GB,아이폰 16 화이트 256g 풀박 배터리 100퍼,"아이폰 16 화이트 256g 판매합니다 풀박이며 배터리 효율 100%입니다 25년 3월 처음 사용입니다 케이스 끼고 서브폰으로 사용해서 기스하나없이 깨끗합니다 서울 온수역, 인천 송도 인근에서 거래합니다 연락주세요"
중고나라,화이트,iPhone 16,2020-09-05,810000,2024,256GB,(개인) 아이폰 16 화이트 256기가 풀박스,"아이폰 16 화이트 256GB  이번에  번호이동하며 판매합니다. 풀박스이며, 상태 좋습니다.  배터리 성능 100% 사이클 수 122  제조년월 25년 6월 최초 사용일 25년 7월 입니다.  궁금하신점 연락주세요"
중고나라,화이트,iPhone 16,2026-03-23,865000,2024,512GB,아이폰 16e 화이트 512기가,"아이폰 16e 화이트 512기가 판매합니다. 배터리 효율 100%구요 사이클 수 11입니다.  서브폰으로 사용해서 기스, 흠집 전혀 없습니다. 새상품으로 봐도 무방합니다.  구매하시면 박스 안 내용물 포함해서 케이스랑 강화 필름 여분 같이 보내드려요~   거래 성사 후 환불 어떠한 이유로도 불가합니다."
중고나라,화이트,iPhone 16,2026-03-23,850000,2024,512GB,아이폰16 화이트 512GB (오늘만 이가격),쿠팡에서 자급제로 구매했었고 강화유리 케이스 항상 끼고 다녔어서 사용감 진짜 없어요 오늘만 이 가격에 판매합니다 구매하시면 정품 맥세이프 투명 케이스랑 실리콘 케이스 드려요
중고나라,화이트,iPhone 16,2026-03-23,1010000,2024,512GB,아이폰16 - 512G 화이트 -사용기간 1년,기종 : 아이폰16 - 512G 화이트   (최초 개통일 25년 1월) -사용기간 1년  색상 : 화이트   밧데리 : 90%  - 기타 : 박스포함 정상해지폰  생활기스 있으나 깨끗합니다. 기능상 문제 없습니다.  103만원 판매합니다.
중고나라,화이트,iPhone 16,2026-03-23,1030000,2024,512GB,아이폰16 - 512G 화이트 (최초 개통일 25년 1월) -사용기간 1년,기종 : 아이폰16 - 512G 화이트  (최초 개통일 25년 1월) -사용기간 1년 색상 : 화이트  밧데리 : 90% - 기타 : 박스포함 정상해지폰  생활기스 있으나 깨끗합니다. 기능상 문제 없습니다.  103만원 판매합니다.
중고나라,화이트,iPhone 16,2026-02-28,1000000,2024,512GB,아이폰16 - 512G 화이트 - 사용기간 1년,기종 : 아이폰16 - 512G 화이트 - 사용기간 1년  (최초 개통일 25년 1월)  색상 : 화이트   밧데리 : 90%  - 기타 : 박스포함 정상해지폰  생활기스 있으나 깨끗합니다. 기능상 문제 없습니다.  103만원 판매합니다.
중고나라,화이트,iPhone 16,2026-03-20,540000,2024,512GB,아이폰16E 화이트색상 256용량 배터리93% 미파손 무잔상 동일기종대비 저렴한 폰,"※100% 실사이며 허위매물을 판매하지 않습니다    아이폰16E 화이트색상 256용량 판매합니다  선택약정할인 및 확정기변 가능한 공기계 입니다  KT LG SKT 상관없이 쓰시던 유심 그대로 바로 사용 가능합니다  배터리성능 93%로 배터리 컨디션 좋습니다  액정화면 파손 및 잔상 없는 단말기 입니다  외관 사진과 동일 파손 없으며 전반적인 사용감 존재해요    화면 터치나 스피커 기능에 전혀 문제없으며  구매시 미사용 케이스 챙겨드려요  배터리 광탈 현상 없고 , 카메라 선명해요  모든기능 확인 후 초기화 해뒀으며   유심넣고 바로 사용 가능합니다    @단순변심 제외 기능불량시 7일이내 교환환불 가능합니다@  가산디지털단지역 직거래 혹은 택배거래 가능 합니다  댓글,채팅 확인어려워요 (문자나 전화 부탁드립니다)  010 3451 2589"
중고나라,화이트,iPhone 16,2026-02-24,1030000,2024,512GB,아이폰16 - 512G 화이트 - 사용기간 1년,기종 : 아이폰16 - 512G 화이트 - 사용기간 1년  (최초 개통일 25년 1월)  색상 : 화이트   밧데리 : 90%  - 기타 : 박스포함 정상해지폰  생활기스 있으나 깨끗합니다. 기능상 문제 없습니다.  103만원 판매합니다.
중고나라,,iPhone 16,2026-02-27,1200000,2024,16GB,아이폰 16,"작년 5월 첫 사용으로 기기 변경으로 판매합니다 풀박스 입니다 케이스, 보호필름 끼고다녀서 새상품급입니다"
중고나라,,iPhone 16,2026-03-23,1350000,2024,16GB,아이폰 16,새 제품이에요 정품 보장해요!
중고나라,,iPhone 16,2026-03-22,550000,2024,256GB,아이폰16 256기가,"아이폰16 256기가입니다.  - 배터리 효율 91% - 액정 상단 금 가있습니다. - 모서리 찍힘 존재합니다.  이외 기능 이상 없습니다!  + 풀박스 + 필름 1장, 애플 정품 케이스   같이 드립니다!"
중고나라,,iPhone 16,2026-03-22,710000,2024,256GB,(6991)아이폰16 256 판매,액정 깨끗합니다  외관 테두리 작은 흠집 있어요 촬영이나 초점 이상없어요 중고감안 깨끗합니다  잔상이나 화면하자 없어요  기능이상은 없어요 최초통신사 자급제 해지되어 모든통신사 사용가능  투명케이스 같이 드려요  사진 한번더 확인 부탁드립니다 평일 오후 5시이전 결제시 당일 우체국발송해드립니디
중고나라,,iPhone 16,2026-03-23,720000,2024,256GB,(7109)아이폰16 256 판매,액정 깨끗합니다  테두리 외관 새것처럼 깨끗합니다  극미세사용감 보일듯말듯 보여요  기능은 정상입니다 잔상이나 화면하자 없어요  터치이상없어요 최초통신사 자급제 유심만 넣고 사용하시면 됩니다 투명케이스 같이 드려요  사진 한번더 확인 부탁드립니다 평일 오후 5시이전 결제시 당일 우체국발송해드립니다
중고나라,,iPhone 16,2026-03-02,800000,2024,256GB,아이폰 16 256gb S급 자급제,"흠집, 기스 일절 없는 S급 입니다.  박스 없습니다.  총 3군데 사이트 올려놔서 다른사이트에서 먼저 거래성사시 결제가 거절될 수 있습니다.  네고 안됩니다."
중고나라,,iPhone 16,2026-02-26,830000,2024,256GB,아이폰16 256Gb,아이폰 16 256GB 판매합니다 !  필름 새거입니다 !  네고도 가능하니 편하게 연락주시면 감사하겠습니다 ! 배터리 성능 91% 입니다 !
중고나라,,iPhone 16,2020-09-05,780000,2024,256GB,아이폰16 256 팝니다,배터리성능 96프로 강화유리 부착되어있고 액정 흠집 하나 없습니다 폰 상태는 사진 자세하게 찍어놓았으니 확인해보세요
중고나라,,iPhone 16,2020-09-05,820000,2024,256GB,아이폰16 256G,상태 좋은 전체기종의 중고폰을 판매하고있습니다! 어떤걸 구매하시든! 방탄필름 투명케이스 충전기 챙겨드립니다!  오늘 소개해드릴 상품은 아이폰16 256G 상태는 사진과 같구요! 82만원입니다!  사기당하지마시고 안전하게 매장에서 구매하세요!  매장주소 - 경기도 평택시 평택동282번지 1층 매장번호 - 070.8880.3333 주인장번호 - 010.7186.2705  문의전화만 주셔도 감사하게 생각하겠습니다!
중고나라,,iPhone 16,2026-03-23,820000,2024,256GB,아이폰16 256기가 팔아요,아이폰16  256기가 배터리효율100% 충전케이블포함 풀박 케이스탈착시 생활기스 카메라기스는 없습니다 계좌이체부탁드립니다
중고나라,,iPhone 16,2026-03-23,800000,2024,256GB,아이폰 16 256GB 자급제,"아이폰 16 256GB 자급제 모델입니다 케이스, 필름 항상 부착 후 사용했기 때문에 상태 매우 양호합니다! 배터리 91% 입니다 원하시면 케이스티파이 케이스도 같이 보내드려요!!"
중고나라,,iPhone 16,2026-03-23,830000,2024,256GB,아이폰 16 256GB,"?? 아이폰 판매합니다  25년 2월 홍대 애플스토어에서 구매 후 1년 사용했습니다. 배터리 성능 93%로 상태 좋고, 전반적으로 깔끔하게 사용했어요.  ?? 충전기 포함 풀박스 보유 ?? 충전 단자 쪽 미세한 생활 기스 1곳 ?? 그 외 찍힘·큰 기스 없이 전체적으로 깨끗한 상태 ?? 기능 문제 전혀 없음, 정상 작동  직거래 선호하며, 상태 직접 확인 후 구매하셔도 됩니다 :) 가격 및 거래 위치는 채팅으로 편하게 문의 주세요!  + 애플 정품 케이스도 같이 넣어드려용"
중고나라,,iPhone 16,2026-03-23,1150000,2024,512GB,아이폰16 512G,딸아이 바꿔줬는데..페이결제 불편으로 정리하고 갤럭시로 넘어가려 합니다.미사용이고 유심끼워서 바로 사용가능합니다.
중고나라,골드,iPhone 16 Plus,2026-03-22,160000,2024,64GB,아이폰8플러스64GB 가성비폰,"안녕하세요 저희 상상모바일은 중고폰 전문 업체입니다. 등록된 모든 제품 사진은 실사이며 꼼꼼하게 확인 후 구매해 주시면 감사하겠습니다.  제품 안내  아이폰8플러스 64GB  등급 : S급 판매가격 : 160,000원 색상 : 골드, 스페이스그레이,레드,로즈골드 3사 및 알뜰폰 호환 가능  상품 1대씩 재고 있습니다. 상태좋은 가성비 핸드폰 입니다. 문의 많이 부탁드립니다.^^  거래 방법  직거래, 택배거래(CJ대한통운+4000원), 퀵 거래(고객 부담) 등 모든 거래 가능하며 언제든지 문의 주세요! 늦은 시간 또는 퇴근 이후에는 다소 답변이 느릴 수 있습니다.  직거래 위치 구의역 도보 5분 거리 영업시간 : 오전 10시부터 오후 7시까지 (12시~13시 점심 및 휴게시간)  제품 구매 또는 문의는 [010- 8363- 0737] 부재시 문자 주세요."
중고나라,민트,iPhone 16 Plus,2026-03-23,1100000,2024,512GB,SSS급-박스풀셋 아이폰16플러스 512g민트색 팝니다.,"아이폰 16 플러스 512 테두리 비닐 안뜯고 케이스사용으로  잔기스 없음. 유베이스 공장초기화상태 이상 유,무 검사완료. 새제품같은 풀박스 상태 배터리성능 96%  택배 5000원"
중고나라,블랙,iPhone 16 Plus,2026-03-23,790000,2024,256GB,아이폰 16 플러스 256GB 배터리 99%,2025년 쯤? 2차로 구매한 아이폰16 플러스 256GB 블랙 색상입니다. 중고 제품 특성상 사용감이 좀 있을 수 있으니 민감하신 분은 거래를 피해주시길 바랍니다.   특이사항으론 액션 버튼?에 칠까짐이 있는 거 같습니다.  경기도 화성시 병점4로 103 1203동에서 직거래 우선 희망하머 다른 사이트에 올려달라느니 업자 매입이라느니 네고 요청 등 칼차단합니다.
중고나라,블랙,iPhone 16 Plus,2026-03-23,900000,2018,256GB,아이폰16 Plus 플러스 256G,"아이폰16 Plus 플러스 블랙 256G 판매합니다.  구성품 박스+본체 입니다. (케이블x)  상태A급 입니다.  배터리효율 99%  DSLR로 촬영하여 실사와 가깝습니다.  흠집, 찍힘 은 사진에 표기 해두었습니다. 아주 자세히 봐야 표나는 부분입니다.  액정 멍, 깨짐, 기능이상 전혀 없습니다.  90만원 입니다.   **네고 없습니다.** **이상한 가입유도, 본인 판매 싸이트 유도, 얄짤없이 신고 차단합니다. 뭔지 다 알고있습니다**  대전권 안이면 시간 맞을경우 제가 가드립니다."
중고나라,블랙,iPhone 16 Plus,2026-03-23,880000,2024,256GB,정상해지 아이폰 16 플러스 256GB 블랙,"아이폰 16플러스(plus) 256GB 블랙 색상 판매합니다  정상 해지 상태이며 하자가 있는부분은 자잘한 생활기스 및 카메라와 카메라 버튼 부분이 조금 벗겨져있습니다. 사진은 액정필름이 붙어있는 상태로 촬영했습니다.  - 배터리 성능 100% - 구성품 (박스, 유심핀, 케이스, 액정필름) “케이블은 없습니다”  구매후 고시한 정보와 다른 부분이 없다면 환불은 절대 불가능입니다."
